2014-01-21,2,1001731,SN0902,195.0,0.20395076,0.19873948,102.09508
2014-02-01,2,1001731,SN0902,195.0,0.19929896,0.19528592,101.63606
2014-02-11,2,1001731,SN0902,195.0,0.19406769,0.19150423,101.06144
2014-02-21,2,1001731,SN0902,195.0,0.18914768,0.18735865,100.75374
2014-03-01,2,1001731,SN0902,195.0,0.1851246,0.18298866,100.916756
2014-03-11,2,1001731,SN0902,195.0,0.18184616,0.17875144,101.35287
2014-03-21,2,1001731,SN0902,195.0,0.17830768,0.1752329,101.36516
2014-04-01,2,1001731,SN0902,195.0,0.17434205,0.17246382,100.844284
2014-04-11,2,1001731,SN0902,195.0,0.17075436,0.17016874,100.265976
2014-04-21,2,1001731,SN0902,195.0,0.16789025,0.16791102,99.99046
2014-05-01,2,1001731,SN0902,195.0,0.1660641,0.16559912,100.215675
2014-05-11,2,1001731,SN0902,195.0,0.16445436,0.16326843,100.55606
2014-05-21,2,1001731,SN0902,195.0,0.16163436,0.1612914,100.162315
2014-06-01,2,1001731,SN0902,195.0,0.1594318,0.16114102,99.19048
2014-06-11,2,1001731,SN0902,195.0,0.16107383,0.16463095,98.342674
2014-06-21,2,1001731,SN0902,195.0,0.1684605,0.17333128,97.81902
2014-07-01,2,1001731,SN0902,195.0,0.18187025,0.18753071,97.61696
2014-07-11,2,1001731,SN0902,195.0,0.20004718,0.20928884,96.43576
2014-07-21,2,1001731,SN0902,195.0,0.221741,0.23942702,93.889305
2014-08-01,2,1001731,SN0902,195.0,0.24866565,0.27681568,91.386566
2014-08-11,2,1001731,SN0902,195.0,0.28011844,0.31564903,90.28287
2014-08-21,2,1001731,SN0902,195.0,0.3078554,0.3502142,89.41597
2014-09-01,2,1001731,SN0902,195.0,0.3193841,0.36803764,88.36145
2014-09-11,2,1001731,SN0902,195.0,0.31620103,0.36545363,88.14486
2014-09-21,2,1001731,SN0902,195.0,0.30330667,0.3472544,88.937126
2014-10-01,2,1001731,SN0902,195.0,0.28263792,0.32048082,89.78546
2014-10-11,2,1001731,SN0902,195.0,0.2597928,0.29294252,90.33374
2014-10-21,2,1001731,SN0902,195.0,0.23927794,0.2685046,90.82379
2014-11-01,2,1001731,SN0902,195.0,0.22503588,0.25019932,91.61776
2014-11-11,2,1001731,SN0902,195.0,0.21718769,0.23802175,92.7665
2014-11-21,2,1001731,SN0902,195.0,0.21282819,0.22963808,93.9887
2014-12-01,2,1001731,SN0902,195.0,0.20877898,0.22341865,94.64569
2014-12-11,2,1001731,SN0902,195.0,0.20279436,0.21802741,94.316605
2014-12-21,2,1001731,SN0902,195.0,0.1959523,0.21264455,93.64454
2015-01-01,2,1001731,SN0902,195.0,0.18946819,0.20694746,93.19734
2015-01-11,2,1001731,SN0902,195.0,0.18489487,0.20236327,93.07807
2015-01-21,2,1001731,SN0902,195.0,0.1824723,0.19873948,93.46015
2015-02-01,2,1001731,SN0902,195.0,0.18083847,0.19528592,94.109955
2015-02-11,2,1001731,SN0902,195.0,0.17828667,0.19150423,94.52698
2015-02-21,2,1001731,SN0902,195.0,0.17465897,0.18735865,94.64959
2015-03-01,2,1001731,SN0902,195.0,0.17077744,0.18298866,94.75887
2015-03-11,2,1001731,SN0902,195.0,0.1671564,0.17875144,94.93116
2015-03-21,2,1001731,SN0902,195.0,0.16449744,0.1752329,95.23361
2015-04-01,2,1001731,SN0902,195.0,0.16234359,0.17246382,95.45085
2015-04-11,2,1001731,SN0902,195.0,0.16056204,0.17016874,95.63667
2015-04-21,2,1001731,SN0902,195.0,0.15900409,0.16791102,95.91258
2015-05-01,2,1001731,SN0902,195.0,0.15753846,0.16559912,96.261284
2015-05-11,2,1001731,SN0902,195.0,0.15638256,0.16326843,96.77127
2015-05-21,2,1001731,SN0902,195.0,0.15569897,0.1612914,97.35321
2015-06-01,2,1001731,SN0902,195.0,0.1546205,0.16114102,96.91177
2015-06-11,2,1001731,SN0902,195.0,0.15352923,0.16463095,94.82753
2015-06-21,2,1001731,SN0902,195.0,0.15532564,0.17333128,91.93769
2015-07-01,2,1001731,SN0902,195.0,0.16149896,0.18753071,89.04069
2015-07-11,2,1001731,SN0902,195.0,0.17165384,0.20928884,85.485306
2015-07-21,2,1001731,SN0902,195.0,0.18659589,0.23942702,81.74631
2015-08-01,2,1001731,SN0902,195.0,0.2076882,0.27681568,78.848175
2015-08-11,2,1001731,SN0902,195.0,0.23434767,0.31564903,77.76519
2015-08-21,2,1001731,SN0902,195.0,0.2673369,0.3502142,79.29176
2015-09-01,2,1001731,SN0902,195.0,0.2963646,0.36803764,82.85489
2015-09-11,2,1001731,SN0902,195.0,0.3094164,0.36545363,86.5118
2015-09-21,2,1001731,SN0902,195.0,0.30772614,0.3472544,90.04963
2015-10-01,2,1001731,SN0902,195.0,0.2982918,0.32048082,94.01075
2015-10-11,2,1001731,SN0902,195.0,0.2880118,0.29294252,98.562225
2015-10-21,2,1001731,SN0902,195.0,0.27568206,0.2685046,102.25349
2015-11-01,2,1001731,SN0902,195.0,0.2625964,0.25019932,104.12962
2015-11-11,2,1001731,SN0902,195.0,0.2498846,0.23802175,104.118744
2015-11-21,2,1001731,SN0902,195.0,0.23738872,0.22963808,102.77167
2015-12-01,2,1001731,SN0902,195.0,0.22670615,0.22341865,101.20237
2015-12-11,2,1001731,SN0902,195.0,0.21983588,0.21802741,100.674736
2015-12-21,2,1001731,SN0902,195.0,0.21612409,0.21264455,101.32481
2016-01-01,2,1001731,SN0902,195.0,0.21345077,0.20694746,102.53099
2016-01-11,2,1001731,SN0902,195.0,0.20920718,0.20236327,102.71193
2016-01-21,2,1001731,SN0902,195.0,0.20138,0.19873948,101.06156
2016-02-01,2,1001731,SN0902,195.0,0.19307025,0.19528592,99.096695
2016-02-11,2,1001731,SN0902,195.0,0.18717127,0.19150423,98.20585
2016-02-21,2,1001731,SN0902,195.0,0.18286358,0.18735865,98.10621
2016-03-01,2,1001731,SN0902,195.0,0.1799482,0.18298866,98.69501
2016-03-11,2,1001731,SN0902,195.0,0.17751846,0.17875144,99.461
2016-03-21,2,1001731,SN0902,195.0,0.1747277,0.1752329,99.77569
2016-04-01,2,1001731,SN0902,195.0,0.17185487,0.17246382,99.72628
2016-04-11,2,1001731,SN0902,195.0,0.16832307,0.17016874,99.1617
2016-04-21,2,1001731,SN0902,195.0,0.16495025,0.16791102,98.64128
2016-05-01,2,1001731,SN0902,195.0,0.16260615,0.16559912,98.61179
2016-05-11,2,1001731,SN0902,195.0,0.1616318,0.16326843,99.23259
2016-05-21,2,1001731,SN0902,195.0,0.16051179,0.1612914,99.63103
2016-06-01,2,1001731,SN0902,195.0,0.15887128,0.16114102,98.92502
2016-06-11,2,1001731,SN0902,195.0,0.15955487,0.16463095,97.63498
2016-06-21,2,1001731,SN0902,195.0,0.1665041,0.17333128,96.94302
2016-07-01,2,1001731,SN0902,195.0,0.18405384,0.18753071,98.536255
2016-07-11,2,1001731,SN0902,195.0,0.21432409,0.20928884,101.94194
2016-07-21,2,1001731,SN0902,195.0,0.25700256,0.23942702,106.07253
2016-08-01,2,1001731,SN0902,195.0,0.30088872,0.27681568,107.36593
2016-08-11,2,1001731,SN0902,195.0,0.33651587,0.31564903,105.7068
2016-08-21,2,1001731,SN0902,195.0,0.3609677,0.3502142,102.68693
2016-09-01,2,1001731,SN0902,195.0,0.36744562,0.36803764,99.858376
2016-09-11,2,1001731,SN0902,195.0,0.35689434,0.36545363,97.93978
2016-09-21,2,1001731,SN0902,195.0,0.33227745,0.3472544,96.22987
2016-10-01,2,1001731,SN0902,195.0,0.30190358,0.32048082,94.98564
2016-10-11,2,1001731,SN0902,195.0,0.27574256,0.29294252,94.98459
2016-10-21,2,1001731,SN0902,195.0,0.25719178,0.2685046,96.44815
2016-11-01,2,1001731,SN0902,195.0,0.2456677,0.25019932,98.49046
2016-11-11,2,1001731,SN0902,195.0,0.23761845,0.23802175,99.85998
2016-11-21,2,1001731,SN0902,195.0,0.23111333,0.22963808,100.52756
2016-12-01,2,1001731,SN0902,195.0,0.22626154,0.22341865,101.03976
2016-12-11,2,1001731,SN0902,195.0,0.22238308,0.21802741,101.625084
2016-12-21,2,1001731,SN0902,195.0,0.21829076,0.21264455,102.14976
2017-01-01,2,1001731,SN0902,195.0,0.2131205,0.20694746,102.40246
2017-01-11,2,1001731,SN0902,195.0,0.20873588,0.20236327,102.52518
2017-01-21,2,1001731,SN0902,195.0,0.20460871,0.19873948,102.35958
2017-02-01,2,1001731,SN0902,195.0,0.20072307,0.19528592,102.21665
2017-02-11,2,1001731,SN0902,195.0,0.1971241,0.19150423,102.32701
2017-02-21,2,1001731,SN0902,195.0,0.19337538,0.18735865,102.53488
2017-03-01,2,1001731,SN0902,195.0,0.18894154,0.18298866,102.555016
2017-03-11,2,1001731,SN0902,195.0,0.18363538,0.17875144,102.13505
2017-03-21,2,1001731,SN0902,195.0,0.17774512,0.1752329,101.11538
2017-04-01,2,1001731,SN0902,195.0,0.17402564,0.17246382,100.70206
2017-04-11,2,1001731,SN0902,195.0,0.17321333,0.17016874,101.38284
2017-04-21,2,1001731,SN0902,195.0,0.17325486,0.16791102,102.4523
2017-05-01,2,1001731,SN0902,195.0,0.17161794,0.16559912,102.79168
2017-05-11,2,1001731,SN0902,195.0,0.16913949,0.16326843,102.7529
2017-05-21,2,1001731,SN0902,195.0,0.16962616,0.1612914,103.94469
2017-06-01,2,1001731,SN0902,195.0,0.17368513,0.16114102,105.9411
2017-06-11,2,1001731,SN0902,195.0,0.18079282,0.16463095,107.53007
2017-06-21,2,1001731,SN0902,195.0,0.19245742,0.17333128,108.56402
2017-07-01,2,1001731,SN0902,195.0,0.20739025,0.18753071,108.360825
2017-07-11,2,1001731,SN0902,195.0,0.22139384,0.20928884,104.66855
2017-07-21,2,1001731,SN0902,195.0,0.23846616,0.23942702,99.668015
2017-08-01,2,1001731,SN0902,195.0,0.26450205,0.27681568,96.23224
2017-08-11,2,1001731,SN0902,195.0,0.29772666,0.31564903,95.09847
2017-08-21,2,1001731,SN0902,195.0,0.32919127,0.3502142,94.747086
2017-09-01,2,1001731,SN0902,195.0,0.34014305,0.36803764,93.327255
2017-09-11,2,1001731,SN0902,195.0,0.32923895,0.36545363,91.283104
2017-09-21,2,1001731,SN0902,195.0,0.3070328,0.3472544,89.8751
2017-10-01,2,1001731,SN0902,195.0,0.28163487,0.32048082,89.51472
2017-10-11,2,1001731,SN0902,195.0,0.25759384,0.29294252,89.692535
2017-10-21,2,1001731,SN0902,195.0,0.23751178,0.2685046,90.26928
2017-11-01,2,1001731,SN0902,195.0,0.22366923,0.25019932,91.16251
2017-11-11,2,1001731,SN0902,195.0,0.2152205,0.23802175,92.0835
2017-11-21,2,1001731,SN0902,195.0,0.20914152,0.22963808,92.67033
2017-12-01,2,1001731,SN0902,195.0,0.20280308,0.22341865,92.460075
2017-12-11,2,1001731,SN0902,195.0,0.19538462,0.21802741,91.55206
2017-12-21,2,1001731,SN0902,195.0,0.18928154,0.21264455,91.104706
2018-01-01,2,1001731,SN0902,195.0,0.18555538,0.20694746,91.67453
2018-01-11,2,1001731,SN0902,195.0,0.18407948,0.20236327,92.754974
2018-01-21,2,1001731,SN0902,195.0,0.18263897,0.19873948,93.52715
2018-02-01,2,1001731,SN0902,195.0,0.18095025,0.19528592,94.15552
2018-02-11,2,1001731,SN0902,195.0,0.1792277,0.19150423,94.916626
2018-02-21,2,1001731,SN0902,195.0,0.17746513,0.18735865,95.83183
2018-03-01,2,1001731,SN0902,195.0,0.17525999,0.18298866,96.682816
2018-03-11,2,1001731,SN0902,195.0,0.17258872,0.17875144,97.30593
2018-03-21,2,1001731,SN0902,195.0,0.16994615,0.1752329,97.652756
2018-04-01,2,1001731,SN0902,195.0,0.16753949,0.17246382,97.78646
2018-04-11,2,1001731,SN0902,195.0,0.16576922,0.17016874,98.001755
2018-04-21,2,1001731,SN0902,195.0,0.16469026,0.16791102,98.52198
2018-05-01,2,1001731,SN0902,195.0,0.1633641,0.16559912,98.96335
2018-05-11,2,1001731,SN0902,195.0,0.16111845,0.16326843,98.9919
2018-05-21,2,1001731,SN0902,195.0,0.15755025,0.1612914,98.229385
2018-06-01,2,1001731,SN0902,195.0,0.15509948,0.16114102,97.13863
2018-06-11,2,1001731,SN0902,195.0,0.15727693,0.16463095,96.57364
2018-06-21,2,1001731,SN0902,195.0,0.1661082,0.17333128,96.76575
2018-07-01,2,1001731,SN0902,195.0,0.18254615,0.18753071,97.901505
2018-07-11,2,1001731,SN0902,195.0,0.20221128,0.20928884,97.27039
2018-07-21,2,1001731,SN0902,195.0,0.22091179,0.23942702,93.60279
2018-08-01,2,1001731,SN0902,195.0,0.23666564,0.27681568,87.714775
2018-08-11,2,1001731,SN0902,195.0,0.25264102,0.31564903,82.768166
2018-08-21,2,1001731,SN0902,195.0,0.27387896,0.3502142,80.92641
2018-09-01,2,1001731,SN0902,195.0,0.29452562,0.36803764,82.41498
2018-09-11,2,1001731,SN0902,195.0,0.3018995,0.36545363,84.70248
2018-09-21,2,1001731,SN0902,195.0,0.29742613,0.3472544,87.45683
2018-10-01,2,1001731,SN0902,195.0,0.2814446,0.32048082,89.463356
2018-10-11,2,1001731,SN0902,195.0,0.2602723,0.29294252,90.473564
2018-10-21,2,1001731,SN0902,195.0,0.23987949,0.2685046,91.01266
2018-11-01,2,1001731,SN0902,195.0,0.22585334,0.25019932,91.89007
2018-11-11,2,1001731,SN0902,195.0,0.2184918,0.23802175,93.219284
2018-11-21,2,1001731,SN0902,195.0,0.21408717,0.22963808,94.43892
2018-12-01,2,1001731,SN0902,195.0,0.21048564,0.22341865,95.26989
2018-12-11,2,1001731,SN0902,195.0,0.20700204,0.21802741,95.88648
2018-12-21,2,1001731,SN0902,195.0,0.2031523,0.21264455,96.38589
2019-01-01,2,1001731,SN0902,195.0,0.19919538,0.20694746,96.98301
2019-01-11,2,1001731,SN0902,195.0,0.19544615,0.20236327,97.259056
2019-01-21,2,1001731,SN0902,195.0,0.19092923,0.19873948,96.86007
2019-02-01,2,1001731,SN0902,195.0,0.18592666,0.19528592,96.18433
2019-02-11,2,1001731,SN0902,195.0,0.18136974,0.19150423,95.80358
2019-02-21,2,1001731,SN0902,195.0,0.17774256,0.18735865,95.94872
2019-03-01,2,1001731,SN0902,195.0,0.17393282,0.18298866,96.113174
2019-03-11,2,1001731,SN0902,195.0,0.17056923,0.17875144,96.4231
2019-03-21,2,1001731,SN0902,195.0,0.16878308,0.1752329,97.136375
2019-04-01,2,1001731,SN0902,195.0,0.16774204,0.17246382,97.87751
2019-04-11,2,1001731,SN0902,195.0,0.16592461,0.17016874,98.07233
2019-04-21,2,1001731,SN0902,195.0,0.16343589,0.16791102,97.94634
2019-05-01,2,1001731,SN0902,195.0,0.1609159,0.16559912,97.82781
2019-05-11,2,1001731,SN0902,195.0,0.15856718,0.16326843,97.79562
2019-05-21,2,1001731,SN0902,195.0,0.15622872,0.1612914,97.60393
2019-06-01,2,1001731,SN0902,195.0,0.15387847,0.16114102,96.56033
2019-06-11,2,1001731,SN0902,195.0,0.1519205,0.16463095,94.077995
2019-06-21,2,1001731,SN0902,195.0,0.1505841,0.17333128,89.8146
2019-07-01,2,1001731,SN0902,195.0,0.15149385,0.18753071,84.828545
2019-07-11,2,1001731,SN0902,195.0,0.15839948,0.20928884,80.37349
2019-07-21,2,1001731,SN0902,195.0,0.1759282,0.23942702,78.06052
2019-08-01,2,1001731,SN0902,195.0,0.2054328,0.27681568,78.158066
2019-08-11,2,1001731,SN0902,195.0,0.24236974,0.31564903,79.95912
2019-08-21,2,1001731,SN0902,195.0,0.2793605,0.3502142,82.29606
2019-09-01,2,1001731,SN0902,195.0,0.29963383,0.36803764,83.636925
2019-09-11,2,1001731,SN0902,195.0,0.29723436,0.36545363,83.57957
2019-09-21,2,1001731,SN0902,195.0,0.28459486,0.3472544,84.226845
2019-10-01,2,1001731,SN0902,195.0,0.26887333,0.32048082,86.07013
2019-10-11,2,1001731,SN0902,195.0,0.25289232,0.29294252,88.321594
2019-10-21,2,1001731,SN0902,195.0,0.23658,0.2685046,89.97673
2019-11-01,2,1001731,SN0902,195.0,0.22391486,0.25019932,91.24433
2019-11-11,2,1001731,SN0902,195.0,0.21627487,0.23802175,92.44957
2019-11-21,2,1001731,SN0902,195.0,0.21124613,0.22963808,93.42295
2019-12-01,2,1001731,SN0902,195.0,0.20666309,0.22341865,93.871826
2019-12-11,2,1001731,SN0902,195.0,0.20118564,0.21802741,93.7164
2019-12-21,2,1001731,SN0902,195.0,0.19511333,0.21264455,93.32511
2020-01-01,2,1001731,SN0902,195.0,0.18777178,0.20694746,92.53712
2020-01-11,2,1001731,SN0902,195.0,0.18132,0.20236327,91.661514
2020-01-21,2,1001731,SN0902,195.0,0.17818667,0.19873948,91.737206
2020-02-01,2,1001731,SN0902,195.0,0.17632565,0.19528592,92.27013
2020-02-11,2,1001731,SN0902,195.0,0.17344052,0.19150423,92.52033
2020-02-21,2,1001731,SN0902,195.0,0.17078872,0.18735865,93.019035
2020-03-01,2,1001731,SN0902,195.0,0.1686441,0.18298866,93.84323
2020-03-11,2,1001731,SN0902,195.0,0.1668123,0.17875144,94.78074
2020-03-21,2,1001731,SN0902,195.0,0.16510871,0.1752329,95.50501
2020-04-01,2,1001731,SN0902,195.0,0.1634123,0.17246382,95.931244
2020-04-11,2,1001731,SN0902,195.0,0.16172409,0.17016874,96.16447
2020-04-21,2,1001731,SN0902,195.0,0.1602728,0.16791102,96.4948
2020-05-01,2,1001731,SN0902,195.0,0.15848154,0.16559912,96.69869
2020-05-11,2,1001731,SN0902,195.0,0.15590358,0.16326843,96.54668
2020-05-21,2,1001731,SN0902,195.0,0.15193897,0.1612914,95.573685
2020-06-01,2,1001731,SN0902,195.0,0.14666204,0.16114102,93.14252
2020-06-11,2,1001731,SN0902,195.0,0.14379846,0.16463095,90.29381
2020-06-21,2,1001731,SN0902,195.0,0.14853539,0.17333128,88.897255
2020-07-01,2,1001731,SN0902,195.0,0.16457692,0.18753071,90.336494
2020-07-11,2,1001731,SN0902,195.0,0.19353743,0.20928884,93.925156
2020-07-21,2,1001731,SN0902,195.0,0.23607692,0.23942702,98.84251
2020-08-01,2,1001731,SN0902,195.0,0.28357846,0.27681568,102.0693
2020-08-11,2,1001731,SN0902,195.0,0.32553896,0.31564903,102.70475
2020-08-21,2,1001731,SN0902,195.0,0.35887897,0.3502142,102.16503
2020-09-01,2,1001731,SN0902,195.0,0.3746292,0.36803764,101.57678
2020-09-11,2,1001731,SN0902,195.0,0.36912563,0.36545363,100.88385
2020-09-21,2,1001731,SN0902,195.0,0.34929076,0.3472544,100.51261
2020-10-01,2,1001731,SN0902,195.0,0.32123896,0.32048082,100.204636
2020-10-11,2,1001731,SN0902,195.0,0.29195333,0.29294252,99.71156
2020-10-21,2,1001731,SN0902,195.0,0.26597488,0.2685046,99.20576
2020-11-01,2,1001731,SN0902,195.0,0.2485164,0.25019932,99.4394
2020-11-11,2,1001731,SN0902,195.0,0.23741487,0.23802175,99.78929
2020-11-21,2,1001731,SN0902,195.0,0.22978461,0.22963808,100.05241
2020-12-01,2,1001731,SN0902,195.0,0.2252682,0.22341865,100.67645
2020-12-11,2,1001731,SN0902,195.0,0.22230974,0.21802741,101.59772
2020-12-21,2,1001731,SN0902,195.0,0.21908,0.21264455,102.45025
2021-01-01,2,1001731,SN0902,195.0,0.21455026,0.20694746,102.95889
2021-01-11,2,1001731,SN0902,195.0,0.2094559,0.20236327,102.81048
2021-01-21,2,1001731,SN0902,195.0,0.20467332,0.19873948,102.38557
2021-02-01,2,1001731,SN0902,195.0,0.1995323,0.19528592,101.73119
2021-02-11,2,1001731,SN0902,195.0,0.19366921,0.19150423,100.89647
2021-02-21,2,1001731,SN0902,195.0,0.18781692,0.18735865,100.19307
2021-03-01,2,1001731,SN0902,195.0,0.18380615,0.18298866,100.35087
2021-03-11,2,1001731,SN0902,195.0,0.18061435,0.17875144,100.81438
2021-03-21,2,1001731,SN0902,195.0,0.17817076,0.1752329,101.30435
2021-04-01,2,1001731,SN0902,195.0,0.17622153,0.17246382,101.68913
2021-04-11,2,1001731,SN0902,195.0,0.17420512,0.17016874,101.833305
2021-04-21,2,1001731,SN0902,195.0,0.17153385,0.16791102,101.66251
2021-05-01,2,1001731,SN0902,195.0,0.16817024,0.16559912,101.19256
2021-05-11,2,1001731,SN0902,195.0,0.16536154,0.16326843,100.98144
2021-05-21,2,1001731,SN0902,195.0,0.16293949,0.1612914,100.780014
2021-06-01,2,1001731,SN0902,195.0,0.16163589,0.16114102,100.234375
2021-06-11,2,1001731,SN0902,195.0,0.1653164,0.16463095,100.31936
2021-06-21,2,1001731,SN0902,195.0,0.17284307,0.17333128,99.78139
2021-07-01,2,1001731,SN0902,195.0,0.18534051,0.18753071,99.077934
