Country,Admin1,Admin2,ISO3,Admin2 Pcode,Admin1 Pcode,Month,Year,Events,Fatalities
Democratic Republic of Congo,Sud-Kivu,Baraka,COD,CD6211,CD62,May,2021,0,0
Democratic Republic of Congo,Tanganyika,Kalemie,COD,CD7402,CD74,May,2021,0,0
Democratic Republic of Congo,Tanganyika,Nyunzu,COD,CD7410,CD74,May,2021,1,18
Democratic Republic of Congo,Tshopo,Isangi,COD,CD5105,CD51,May,2021,0,0
Democratic Republic of Congo,Tshopo,Opala,COD,CD5103,CD51,May,2021,0,0
Democratic Republic of Congo,Tshuapa,Bokungu,COD,CD4506,CD45,May,2021,0,0
Democratic Republic of Congo,Equateur,Ingende,COD,CD4109,CD41,May,2021,0,0
Democratic Republic of Congo,Haut-Lomami,Malemba-Nkulu,COD,CD7305,CD73,May,2021,0,0
Democratic Republic of Congo,Kasai,Dekese,COD,CD9208,CD92,May,2021,0,0
Democratic Republic of Congo,Kasai,Ilebo,COD,CD9205,CD92,May,2021,0,0
Democratic Republic of Congo,Kasai,Kamonia,COD,CD9202,CD92,May,2021,0,0
Democratic Republic of Congo,Kwango,Kenge,COD,CD3102,CD31,May,2021,0,0
Democratic Republic of Congo,Lualaba,Dilolo,COD,CD7205,CD72,May,2021,0,0
Democratic Republic of Congo,Mai-Ndombe,Mushie,COD,CD3311,CD33,May,2021,0,0
Democratic Republic of Congo,Mongala,Lisala,COD,CD4402,CD44,May,2021,0,0
Democratic Republic of Congo,Nord-Kivu,Rutshuru,COD,CD6111,CD61,May,2021,23,9
Democratic Republic of Congo,Nord-Ubangi,Gbadolite,COD,CD4301,CD43,May,2021,0,0
Democratic Republic of Congo,Sankuru,Lodja,COD,CD8303,CD83,May,2021,0,0
Democratic Republic of Congo,Sankuru,Lusambo,COD,CD8302,CD83,May,2021,1,0
Democratic Republic of Congo,Sud-Kivu,Bukavu,COD,CD6201,CD62,May,2021,4,3
Democratic Republic of Congo,Sud-Kivu,Mwenga,COD,CD6212,CD62,May,2021,3,0
Democratic Republic of Congo,Sud-Ubangi,Gemena,COD,CD4202,CD42,May,2021,0,0
Democratic Republic of Congo,Tanganyika,Kabalo,COD,CD7407,CD74,May,2021,0,0
Democratic Republic of Congo,Tshopo,Banalia,COD,CD5110,CD51,May,2021,0,0
Democratic Republic of Congo,Tshopo,Kisangani,COD,CD5101,CD51,May,2021,0,0
Democratic Republic of Congo,Bas-Uele,Aketi,COD,CD5204,CD52,May,2021,0,0
Democratic Republic of Congo,Equateur,Bolomba,COD,CD4108,CD41,May,2021,0,0
Democratic Republic of Congo,Equateur,Bomongo,COD,CD4104,CD41,May,2021,0,0
Democratic Republic of Congo,Haut-Katanga,Kambove,COD,CD7105,CD71,May,2021,0,0
Democratic Republic of Congo,Haut-Lomami,Bukama,COD,CD7306,CD73,May,2021,0,0
Democratic Republic of Congo,Haut-Lomami,Kamina,COD,CD7302,CD73,May,2021,0,0
Democratic Republic of Congo,Haut-Uele,Isiro,COD,CD5301,CD53,May,2021,0,0
Democratic Republic of Congo,Ituri,Ariwara,COD,CD5410,CD54,May,2021,0,0
Democratic Republic of Congo,Ituri,Aru,COD,CD5409,CD54,May,2021,1,0
Democratic Republic of Congo,Ituri,Mongwalu,COD,CD5404,CD54,May,2021,0,0
Democratic Republic of Congo,Kasai-Oriental,Katanda,COD,CD8209,CD82,May,2021,0,0
Democratic Republic of Congo,Kasai-Oriental,Tshilenge,COD,CD8202,CD82,May,2021,0,0
Democratic Republic of Congo,Kongo-Central,Inkisi,COD,CD2018,CD20,May,2021,0,0
